,count,acc_created,categorie
15222,18,2016-06-01,more
15223,4,2016-06-01,more
15224,0,2016-06-01,0
15225,0,2016-06-01,0
15226,7,2016-06-01,more
15227,0,2016-06-01,0
15228,1,2016-06-01,1
15229,0,2016-06-01,0
15230,3,2016-06-01,more
15231,3,2016-06-01,more
15232,0,2016-06-01,0
15233,0,2016-06-01,0
15234,9,2016-06-01,more
15235,0,2016-06-01,0
15236,20,2016-06-01,more
15237,0,2016-06-01,0
15238,2,2016-06-01,2
15239,0,2016-06-01,0
15240,21,2016-06-01,more
15241,10,2016-06-01,more
15242,0,2016-06-01,0
15243,0,2016-06-01,0
15244,0,2016-06-01,0
15245,5,2016-06-01,more
15246,0,2016-06-01,0
15247,0,2016-06-01,0
15248,0,2016-06-01,0
15249,0,2016-06-01,0
15250,1,2016-06-01,1
15251,0,2016-06-01,0
15252,21,2016-06-01,more
15253,13,2016-06-01,more
15254,0,2016-06-01,0
15255,2,2016-06-01,2
15256,0,2016-06-01,0
15257,3,2016-06-01,more
15258,0,2016-06-01,0
15259,0,2016-06-01,0
15260,3,2016-06-01,more
15261,7,2016-06-01,more
15262,10,2016-06-01,more
15263,0,2016-06-01,0
15264,3,2016-06-01,more
15265,0,2016-06-01,0
15266,28,2016-06-01,more
15267,0,2016-06-01,0
15268,7,2016-06-01,more
15269,8,2016-06-01,more
15270,5,2016-06-01,more
15271,0,2016-06-01,0
15272,3,2016-06-01,more
15273,0,2016-06-01,0
15274,0,2016-06-01,0
15275,0,2016-06-01,0
15276,1,2016-06-01,1
15277,0,2016-06-01,0
15278,0,2016-06-01,0
15279,0,2016-06-01,0
15280,10,2016-06-01,more
15281,0,2016-06-01,0
15282,0,2016-06-01,0
15283,0,2016-06-01,0
15284,14,2016-06-01,more
15285,0,2016-06-01,0
15286,0,2016-06-01,0
15287,0,2016-06-01,0
15288,0,2016-06-01,0
15289,0,2016-06-01,0
15290,13,2016-06-01,more
15291,0,2016-06-01,0
15292,0,2016-06-01,0
15293,0,2016-06-01,0
15294,0,2016-06-01,0
15295,0,2016-06-01,0
15296,0,2016-06-01,0
15297,0,2016-06-01,0
15298,15,2016-06-01,more
15299,0,2016-06-01,0
15300,8,2016-06-01,more
15301,0,2016-06-01,0
15302,0,2016-06-01,0
15303,22,2016-06-01,more
15304,0,2016-06-01,0
15305,0,2016-06-01,0
15306,0,2016-06-01,0
15307,0,2016-06-01,0
15308,1,2016-06-01,1
15309,2,2016-06-01,2
15310,0,2016-06-01,0
15311,1,2016-06-01,1
15312,2,2016-06-01,2
15313,0,2016-06-01,0
15314,5,2016-06-01,more
15315,2,2016-06-01,2
15316,0,2016-06-01,0
15317,7,2016-06-01,more
15318,3,2016-06-01,more
15319,0,2016-06-01,0
15320,27,2016-06-01,more
15321,3,2016-06-01,more
15322,0,2016-06-01,0
15323,0,2016-06-01,0
15324,0,2016-06-01,0
15325,2,2016-06-01,2
15326,0,2016-06-01,0
15327,0,2016-06-01,0
15328,24,2016-06-01,more
15329,13,2016-06-01,more
15330,24,2016-06-01,more
15331,4,2016-06-01,more
15332,3,2016-06-01,more
15333,0,2016-06-01,0
15334,7,2016-06-01,more
15335,0,2016-06-01,0
15336,13,2016-06-01,more
15337,0,2016-06-01,0
15338,0,2016-06-01,0
15339,11,2016-06-01,more
15340,0,2016-06-01,0
15341,0,2016-06-01,0
15342,0,2016-06-01,0
15343,0,2016-06-01,0
15344,14,2016-06-01,more
15345,0,2016-06-01,0
15346,16,2016-06-01,more
15347,0,2016-06-01,0
15348,0,2016-06-01,0
15349,0,2016-06-01,0
15350,0,2016-06-01,0
15351,9,2016-06-01,more
15352,13,2016-06-01,more
15353,11,2016-06-01,more
15354,0,2016-06-01,0
15355,11,2016-06-01,more
15356,0,2016-06-01,0
15357,2,2016-06-01,2
15358,15,2016-06-01,more
15359,0,2016-06-01,0
15360,0,2016-06-01,0
15361,17,2016-06-01,more
15362,0,2016-06-01,0
15363,2,2016-06-01,2
15364,0,2016-06-01,0
15365,0,2016-06-01,0
15366,4,2016-06-01,more
15367,2,2016-06-01,2
15368,0,2016-06-01,0
15369,0,2016-06-01,0
15370,3,2016-06-01,more
15371,22,2016-06-01,more
15372,0,2016-06-01,0
15373,5,2016-06-01,more
15374,0,2016-06-01,0
15375,1,2016-06-01,1
15376,0,2016-06-01,0
15377,2,2016-06-01,2
15378,0,2016-06-01,0
15379,0,2016-06-01,0
15380,0,2016-06-01,0
15381,13,2016-06-01,more
15382,0,2016-06-01,0
15383,0,2016-06-01,0
15384,0,2016-06-01,0
15385,7,2016-06-01,more
15386,3,2016-06-01,more
15387,7,2016-06-01,more
15388,0,2016-06-01,0
15389,5,2016-06-01,more
15390,0,2016-06-01,0
15391,4,2016-06-01,more
15392,0,2016-06-01,0
15393,2,2016-06-01,2
15394,5,2016-06-01,more
15395,0,2016-06-01,0
15396,4,2016-06-01,more
15397,0,2016-06-01,0
15398,0,2016-06-01,0
15399,14,2016-06-01,more
15400,6,2016-06-01,more
15401,0,2016-06-01,0
15402,0,2016-06-01,0
15403,0,2016-06-01,0
15404,2,2016-06-01,2
15405,0,2016-06-01,0
15406,0,2016-06-01,0
15407,0,2016-06-01,0
15408,0,2016-06-01,0
15409,0,2016-06-01,0
15410,0,2016-06-01,0
15411,0,2016-06-01,0
15412,6,2016-06-01,more
15413,15,2016-06-01,more
15414,0,2016-06-01,0
15415,9,2016-06-01,more
15416,0,2016-06-01,0
15417,3,2016-06-01,more
15418,8,2016-06-01,more
15419,18,2016-06-01,more
15420,8,2016-06-01,more
15421,0,2016-06-01,0
15422,0,2016-06-01,0
15423,13,2016-06-01,more
15424,0,2016-06-01,0
15425,3,2016-06-01,more
15426,0,2016-06-01,0
15427,0,2016-06-01,0
15428,0,2016-06-01,0
15429,0,2016-06-01,0
15430,0,2016-06-01,0
15431,2,2016-06-01,2
15432,0,2016-06-01,0
15433,0,2016-06-01,0
15434,0,2016-06-01,0
15435,0,2016-06-01,0
15436,2,2016-06-01,2
15437,10,2016-06-01,more
15438,6,2016-06-01,more
15439,0,2016-06-01,0
15440,3,2016-06-01,more
15441,0,2016-06-01,0
15442,0,2016-06-01,0
15443,0,2016-06-01,0
15444,0,2016-06-01,0
15445,0,2016-06-01,0
15446,0,2016-06-01,0
15447,10,2016-06-01,more
15448,25,2016-06-01,more
15449,15,2016-06-01,more
15450,3,2016-06-01,more
15451,0,2016-06-01,0
15452,0,2016-06-01,0
15453,0,2016-06-01,0
15454,0,2016-06-01,0
15455,0,2016-06-01,0
15456,0,2016-06-01,0
15457,0,2016-06-01,0
15458,0,2016-06-01,0
15459,4,2016-06-01,more
15460,0,2016-06-01,0
15461,0,2016-06-01,0
15462,0,2016-06-01,0
15463,1,2016-06-01,1
15464,14,2016-06-01,more
15465,0,2016-06-01,0
15466,13,2016-06-01,more
15467,0,2016-06-01,0
15468,0,2016-06-01,0
15469,4,2016-06-01,more
15470,0,2016-06-01,0
15471,0,2016-06-01,0
15472,0,2016-06-01,0
15473,0,2016-06-01,0
15474,0,2016-06-01,0
15475,6,2016-06-01,more
15476,4,2016-06-01,more
15477,0,2016-06-01,0
15478,0,2016-06-01,0
15479,0,2016-06-01,0
15480,0,2016-06-01,0
15481,0,2016-06-01,0
15482,0,2016-06-01,0
15483,14,2016-06-01,more
15484,0,2016-06-01,0
15485,4,2016-06-01,more
15486,0,2016-06-01,0
15487,0,2016-06-01,0
15488,0,2016-06-01,0
15489,0,2016-06-01,0
15490,13,2016-06-01,more
15491,0,2016-06-01,0
15492,2,2016-06-01,2
15493,0,2016-06-01,0
15494,15,2016-06-01,more
15495,11,2016-06-01,more
15496,2,2016-06-01,2
15497,0,2016-06-01,0
15498,0,2016-06-01,0
15499,2,2016-06-01,2
15500,0,2016-06-01,0
15501,13,2016-06-01,more
15502,10,2016-06-01,more
15503,0,2016-06-01,0
15504,5,2016-06-01,more
15505,0,2016-06-01,0
15506,0,2016-06-01,0
15507,8,2016-06-01,more
15508,0,2016-06-01,0
15509,0,2016-06-01,0
15510,0,2016-06-01,0
15511,0,2016-06-01,0
15512,0,2016-06-01,0
15513,0,2016-06-01,0
15514,0,2016-06-01,0
15515,0,2016-06-01,0
15516,0,2016-06-01,0
15517,0,2016-06-01,0
15518,0,2016-06-01,0
15519,0,2016-06-01,0
15520,0,2016-06-01,0
15521,8,2016-06-01,more
15522,0,2016-06-01,0
15523,21,2016-06-01,more
15524,0,2016-06-01,0
15525,0,2016-06-01,0
15526,12,2016-06-01,more
15527,0,2016-06-01,0
15528,0,2016-06-01,0
15529,10,2016-06-01,more
15530,0,2016-06-01,0
15531,3,2016-06-01,more
15532,0,2016-06-01,0
15533,0,2016-06-01,0
15534,2,2016-06-01,2
15535,0,2016-06-01,0
15536,5,2016-06-01,more
15537,0,2016-06-01,0
15538,0,2016-06-01,0
15539,0,2016-06-01,0
15540,11,2016-06-01,more
15541,18,2016-06-01,more
15542,0,2016-06-01,0
15543,0,2016-06-01,0
15544,0,2016-06-01,0
15545,5,2016-06-01,more
15546,0,2016-06-01,0
15547,9,2016-06-01,more
15548,0,2016-06-01,0
15549,16,2016-06-01,more
15550,5,2016-06-01,more
15551,0,2016-06-01,0
15552,0,2016-06-01,0
15553,0,2016-06-01,0
15554,0,2016-06-01,0
15555,0,2016-06-01,0
15556,0,2016-06-01,0
15557,12,2016-06-01,more
15558,0,2016-06-01,0
15559,0,2016-06-01,0
15560,14,2016-06-01,more
15561,1,2016-06-01,1
15562,3,2016-06-01,more
15563,0,2016-06-01,0
15564,3,2016-06-01,more
15565,0,2016-06-01,0
15566,0,2016-06-01,0
15567,0,2016-06-01,0
15568,12,2016-06-01,more
15569,0,2016-06-01,0
15570,0,2016-06-01,0
15571,7,2016-06-01,more
15572,0,2016-06-01,0
15573,3,2016-06-01,more
15574,4,2016-06-01,more
15575,6,2016-06-01,more
15576,11,2016-06-01,more
15577,0,2016-06-01,0
15578,21,2016-06-01,more
15579,0,2016-06-01,0
15580,19,2016-06-01,more
15581,0,2016-06-01,0
15582,6,2016-06-01,more
15583,0,2016-06-01,0
15584,0,2016-06-01,0
15585,0,2016-06-01,0
15586,32,2016-06-01,more
15587,0,2016-06-01,0
15588,19,2016-06-01,more
15589,0,2016-06-01,0
15590,0,2016-06-01,0
15591,0,2016-06-01,0
15592,0,2016-06-01,0
15593,0,2016-06-01,0
15594,0,2016-06-01,0
15595,4,2016-06-01,more
15596,1,2016-06-01,1
15597,0,2016-06-01,0
15598,0,2016-06-01,0
15599,0,2016-06-01,0
15600,0,2016-06-01,0
15601,0,2016-06-01,0
15602,0,2016-06-01,0
15603,0,2016-06-01,0
15604,15,2016-06-01,more
15605,0,2016-06-01,0
15606,0,2016-06-01,0
15607,0,2016-06-01,0
15608,0,2016-06-01,0
15609,0,2016-06-01,0
15610,1,2016-06-01,1
15611,26,2016-06-01,more
15612,0,2016-06-01,0
15613,0,2016-06-01,0
15614,7,2016-06-01,more
15615,0,2016-06-01,0
15616,12,2016-06-01,more
15617,0,2016-06-01,0
15618,0,2016-06-01,0
15619,0,2016-06-01,0
15620,20,2016-06-01,more
15621,10,2016-06-01,more
15622,0,2016-06-01,0
15623,2,2016-06-01,2
15624,0,2016-06-01,0
15625,0,2016-06-01,0
15626,9,2016-06-01,more
15627,0,2016-06-01,0
15628,0,2016-06-01,0
15629,0,2016-06-01,0
15630,1,2016-06-01,1
15631,0,2016-06-01,0
15632,0,2016-06-01,0
15633,0,2016-06-01,0
15634,0,2016-06-01,0
15635,18,2016-06-01,more
15636,0,2016-06-01,0
15637,0,2016-06-01,0
15638,0,2016-06-01,0
15639,13,2016-06-01,more
15640,1,2016-06-01,1
15641,29,2016-06-01,more
15642,0,2016-06-01,0
15643,8,2016-06-01,more
15644,0,2016-06-01,0
15645,0,2016-06-01,0
15646,4,2016-06-01,more
15647,0,2016-06-01,0
15648,2,2016-06-01,2
15649,2,2016-06-01,2
15650,0,2016-06-01,0
15651,0,2016-06-01,0
15652,0,2016-06-01,0
15653,9,2016-06-01,more
15654,0,2016-06-01,0
15655,0,2016-06-01,0
15656,0,2016-06-01,0
15657,0,2016-06-01,0
15658,0,2016-06-01,0
15659,0,2016-06-01,0
15660,0,2016-06-01,0
15661,20,2016-06-01,more
15662,18,2016-06-01,more
15663,0,2016-06-01,0
15664,0,2016-06-01,0
15665,0,2016-06-01,0
15666,1,2016-06-01,1
15667,0,2016-06-01,0
15668,0,2016-06-01,0
15669,0,2016-06-01,0
15670,0,2016-06-01,0
15671,0,2016-06-01,0
15672,0,2016-06-01,0
15673,12,2016-06-01,more
15674,6,2016-06-01,more
15675,0,2016-06-01,0
15676,0,2016-06-01,0
15677,0,2016-06-01,0
15678,8,2016-06-01,more
15679,19,2016-06-01,more
15680,2,2016-06-01,2
15681,0,2016-06-01,0
15682,16,2016-06-01,more
15683,12,2016-06-01,more
15684,0,2016-06-01,0
15685,3,2016-06-01,more
15686,2,2016-06-01,2
15687,0,2016-06-01,0
15688,3,2016-06-01,more
15689,0,2016-06-01,0
15690,0,2016-06-01,0
15691,0,2016-06-01,0
15692,7,2016-06-01,more
15693,3,2016-06-01,more
15694,9,2016-06-01,more
15695,0,2016-06-01,0
15696,0,2016-06-01,0
15697,22,2016-06-01,more
15698,0,2016-06-01,0
15699,11,2016-06-01,more
15700,23,2016-06-01,more
15701,7,2016-06-01,more
15702,6,2016-06-01,more
15703,0,2016-06-01,0
15704,13,2016-06-01,more
15705,0,2016-06-01,0
15706,0,2016-06-01,0
15707,0,2016-06-01,0
15708,0,2016-06-01,0
15709,0,2016-06-01,0
15710,0,2016-06-01,0
15711,0,2016-06-01,0
15712,2,2016-06-01,2
15713,26,2016-06-01,more
15714,0,2016-06-01,0
15715,0,2016-06-01,0
15716,25,2016-06-01,more
15717,8,2016-06-01,more
15718,3,2016-06-01,more
15719,0,2016-06-01,0
15720,3,2016-06-01,more
15721,0,2016-06-01,0
15722,0,2016-06-01,0
15723,7,2016-06-01,more
15724,0,2016-06-01,0
15725,0,2016-06-01,0
15726,0,2016-06-01,0
15727,1,2016-06-01,1
15728,3,2016-06-01,more
15729,0,2016-06-01,0
15730,22,2016-06-01,more
15731,10,2016-06-01,more
15732,0,2016-06-01,0
15733,0,2016-06-01,0
15734,22,2016-06-01,more
15735,19,2016-06-01,more
15736,12,2016-06-01,more
15737,15,2016-06-01,more
15738,0,2016-06-01,0
15739,0,2016-06-01,0
15740,15,2016-06-01,more
15741,0,2016-06-01,0
15742,11,2016-06-01,more
15743,0,2016-06-01,0
15744,0,2016-06-01,0
15745,16,2016-06-01,more
15746,2,2016-06-01,2
15747,0,2016-06-01,0
15748,0,2016-06-01,0
15749,0,2016-06-01,0
15750,12,2016-06-01,more
15751,0,2016-06-01,0
15752,0,2016-06-01,0
15753,0,2016-06-01,0
15754,0,2016-06-01,0
15755,0,2016-06-01,0
15756,0,2016-06-01,0
15757,0,2016-06-01,0
15758,0,2016-06-01,0
15759,0,2016-06-01,0
15760,0,2016-06-01,0
15761,0,2016-06-01,0
15762,9,2016-06-01,more
15763,10,2016-06-01,more
15764,0,2016-06-01,0
15765,11,2016-06-01,more
15766,0,2016-06-01,0
15767,0,2016-06-01,0
15768,0,2016-06-01,0
15769,10,2016-06-01,more
15770,0,2016-06-01,0
15771,0,2016-06-01,0
15772,1,2016-06-01,1
15773,6,2016-06-01,more
15774,0,2016-06-01,0
15775,0,2016-06-01,0
15776,0,2016-06-01,0
15777,0,2016-06-01,0
15778,0,2016-06-01,0
15779,0,2016-06-01,0
15780,9,2016-06-01,more
15781,2,2016-06-01,2
15782,0,2016-06-01,0
15783,2,2016-06-01,2
15784,0,2016-06-01,0
15785,0,2016-06-01,0
15786,1,2016-06-01,1
15787,2,2016-06-01,2
15788,13,2016-06-01,more
15789,11,2016-06-01,more
15790,0,2016-06-01,0
15791,0,2016-06-01,0
15792,0,2016-06-01,0
15793,1,2016-06-01,1
15794,0,2016-06-01,0
15795,0,2016-06-01,0
15796,0,2016-06-01,0
15797,0,2016-06-01,0
15798,0,2016-06-01,0
15799,21,2016-06-01,more
15800,0,2016-06-01,0
15801,0,2016-06-01,0
15802,23,2016-06-01,more
15803,4,2016-06-01,more
15804,5,2016-06-01,more
15805,0,2016-06-01,0
15806,18,2016-06-01,more
15807,0,2016-06-01,0
15808,0,2016-06-01,0
15809,0,2016-06-01,0
15810,0,2016-06-01,0
15811,0,2016-06-01,0
15812,2,2016-06-01,2
15813,4,2016-06-01,more
15814,0,2016-06-01,0
15815,0,2016-06-01,0
15816,0,2016-06-01,0
15817,3,2016-06-01,more
15818,0,2016-06-01,0
15819,0,2016-06-01,0
15820,23,2016-06-01,more
15821,1,2016-06-01,1
15822,1,2016-06-01,1
15823,10,2016-06-01,more
15824,0,2016-06-01,0
15825,0,2016-06-01,0
15826,10,2016-06-01,more
15827,3,2016-06-01,more
15828,4,2016-06-01,more
15829,0,2016-06-01,0
15830,0,2016-06-01,0
15831,12,2016-06-01,more
15832,16,2016-06-01,more
15833,0,2016-06-01,0
15834,1,2016-06-01,1
15835,0,2016-06-01,0
15836,0,2016-06-01,0
15837,0,2016-06-01,0
15838,0,2016-06-01,0
15839,0,2016-06-01,0
15840,0,2016-06-01,0
15841,0,2016-06-01,0
15842,1,2016-06-01,1
15843,0,2016-06-01,0
15844,3,2016-06-01,more
15845,0,2016-06-01,0
15846,0,2016-06-01,0
15847,0,2016-06-01,0
15848,0,2016-06-01,0
15849,1,2016-06-01,1
15850,7,2016-06-01,more
15851,12,2016-06-01,more
15852,0,2016-06-01,0
15853,0,2016-06-01,0
15854,5,2016-06-01,more
15855,19,2016-06-01,more
15856,0,2016-06-01,0
15857,22,2016-06-01,more
15858,2,2016-06-01,2
15859,0,2016-06-01,0
15860,0,2016-06-01,0
15861,2,2016-06-01,2
15862,0,2016-06-01,0
15863,0,2016-06-01,0
15864,0,2016-06-01,0
15865,0,2016-06-01,0
15866,3,2016-06-01,more
15867,0,2016-06-01,0
15868,11,2016-06-01,more
15869,3,2016-06-01,more
15870,11,2016-06-01,more
15871,0,2016-06-01,0
15872,0,2016-06-01,0
15873,1,2016-06-01,1
15874,0,2016-06-01,0
15875,2,2016-06-01,2
15876,0,2016-06-01,0
15877,0,2016-06-01,0
15878,30,2016-06-01,more
15879,0,2016-06-01,0
15880,0,2016-06-01,0
15881,0,2016-06-01,0
15882,19,2016-06-01,more
15883,1,2016-06-01,1
15884,0,2016-06-01,0
15885,0,2016-06-01,0
15886,0,2016-06-01,0
15887,0,2016-06-01,0
15888,0,2016-06-01,0
15889,1,2016-06-01,1
15890,0,2016-06-01,0
15891,0,2016-06-01,0
15892,0,2016-06-01,0
15893,0,2016-06-01,0
15894,0,2016-06-01,0
15895,0,2016-06-01,0
15896,0,2016-06-01,0
15897,26,2016-06-01,more
15898,10,2016-06-01,more
15899,5,2016-06-01,more
15900,12,2016-06-01,more
15901,0,2016-06-01,0
15902,0,2016-06-01,0
15903,4,2016-06-01,more
15904,0,2016-06-01,0
15905,25,2016-06-01,more
15906,0,2016-06-01,0
15907,2,2016-06-01,2
15908,1,2016-06-01,1
15909,0,2016-06-01,0
15910,4,2016-06-01,more
15911,17,2016-06-01,more
15912,0,2016-06-01,0
15913,8,2016-06-01,more
15914,3,2016-06-01,more
15915,0,2016-06-01,0
15916,0,2016-06-01,0
15917,0,2016-06-01,0
15918,0,2016-06-01,0
15919,11,2016-06-01,more
15920,10,2016-06-01,more
15921,0,2016-06-01,0
15922,0,2016-06-01,0
15923,0,2016-06-01,0
15924,0,2016-06-01,0
15925,0,2016-06-01,0
15926,0,2016-06-01,0
15927,0,2016-06-01,0
15928,0,2016-06-01,0
15929,0,2016-06-01,0
15930,0,2016-06-01,0
15931,0,2016-06-01,0
15932,0,2016-06-01,0
15933,5,2016-06-01,more
15934,8,2016-06-01,more
15935,0,2016-06-01,0
15936,0,2016-06-01,0
15937,0,2016-06-01,0
15938,0,2016-06-01,0
15939,10,2016-06-01,more
15940,0,2016-06-01,0
15941,0,2016-06-01,0
15942,0,2016-06-01,0
15943,3,2016-06-01,more
15944,4,2016-06-01,more
15945,0,2016-06-01,0
15946,4,2016-06-01,more
15947,0,2016-06-01,0
15948,9,2016-06-01,more
15949,0,2016-06-01,0
15950,0,2016-06-01,0
15951,0,2016-06-01,0
15952,0,2016-06-01,0
15953,15,2016-06-01,more
15954,22,2016-06-01,more
15955,12,2016-06-01,more
15956,0,2016-06-01,0
15957,0,2016-06-01,0
15958,0,2016-06-01,0
15959,0,2016-06-01,0
15960,0,2016-06-01,0
15961,0,2016-06-01,0
15962,0,2016-06-01,0
15963,0,2016-06-01,0
15964,30,2016-06-01,more
15965,0,2016-06-01,0
15966,6,2016-06-01,more
15967,6,2016-06-01,more
15968,11,2016-06-01,more
15969,0,2016-06-01,0
15970,0,2016-06-01,0
15971,0,2016-06-01,0
15972,0,2016-06-01,0
15973,0,2016-06-01,0
15974,0,2016-06-01,0
15975,0,2016-06-01,0
15976,2,2016-06-01,2
15977,11,2016-06-01,more
15978,0,2016-06-01,0
15979,0,2016-06-01,0
15980,0,2016-06-01,0
15981,0,2016-06-01,0
15982,0,2016-06-01,0
15983,0,2016-06-01,0
15984,0,2016-06-01,0
15985,0,2016-06-01,0
15986,4,2016-06-01,more
15987,9,2016-06-01,more
15988,0,2016-06-01,0
15989,0,2016-06-01,0
15990,0,2016-06-01,0
15991,1,2016-06-01,1
15992,0,2016-06-01,0
15993,0,2016-06-01,0
15994,9,2016-06-01,more
15995,0,2016-06-01,0
15996,0,2016-06-01,0
15997,0,2016-06-01,0
15998,1,2016-06-01,1
15999,0,2016-06-01,0
16000,0,2016-06-01,0
16001,0,2016-06-01,0
16002,0,2016-06-01,0
16003,0,2016-06-01,0
16004,0,2016-06-01,0
16005,0,2016-06-01,0
16006,0,2016-06-01,0
16007,0,2016-06-01,0
16008,0,2016-06-01,0
16009,0,2016-06-01,0
16010,11,2016-06-01,more
16011,8,2016-06-01,more
16012,0,2016-06-01,0
16013,0,2016-06-01,0
16014,0,2016-06-01,0
16015,0,2016-06-01,0
16016,0,2016-06-01,0
16017,29,2016-06-01,more
16018,6,2016-06-01,more
16019,0,2016-06-01,0
16020,11,2016-06-01,more
16021,0,2016-06-01,0
16022,0,2016-06-01,0
16023,3,2016-06-01,more
16024,0,2016-06-01,0
16025,0,2016-06-01,0
16026,0,2016-06-01,0
16027,0,2016-06-01,0
16028,3,2016-06-01,more
16029,0,2016-06-01,0
16030,2,2016-06-01,2
16031,0,2016-06-01,0
16032,0,2016-06-01,0
16033,1,2016-06-01,1
16034,6,2016-06-01,more
16035,0,2016-06-01,0
16036,0,2016-06-01,0
16037,0,2016-06-01,0
16038,2,2016-06-01,2
16039,0,2016-06-01,0
16040,17,2016-06-01,more
16041,19,2016-06-01,more
16042,0,2016-06-01,0
16043,0,2016-06-01,0
16044,8,2016-06-01,more
16045,0,2016-06-01,0
16046,0,2016-06-01,0
16047,0,2016-06-01,0
16048,0,2016-06-01,0
16049,0,2016-06-01,0
16050,0,2016-06-01,0
16051,0,2016-06-01,0
16052,0,2016-06-01,0
16053,0,2016-06-01,0
16054,0,2016-06-01,0
16055,0,2016-06-01,0
16056,0,2016-06-01,0
16057,0,2016-06-01,0
16058,4,2016-06-01,more
16059,0,2016-06-01,0
16060,0,2016-06-01,0
16061,3,2016-06-01,more
16062,0,2016-06-01,0
16063,7,2016-06-01,more
16064,0,2016-06-01,0
16065,0,2016-06-01,0
16066,0,2016-06-01,0
16067,0,2016-06-01,0
16068,0,2016-06-01,0
16069,18,2016-06-01,more
16070,0,2016-06-01,0
16071,0,2016-06-01,0
16072,11,2016-06-01,more
16073,7,2016-06-01,more
16074,0,2016-06-01,0
16075,0,2016-06-01,0
16076,0,2016-06-01,0
16077,0,2016-06-01,0
16078,0,2016-06-01,0
16079,0,2016-06-01,0
16080,0,2016-06-01,0
16081,18,2016-06-01,more
16082,0,2016-06-01,0
16083,0,2016-06-01,0
16084,1,2016-06-01,1
16085,5,2016-06-01,more
16086,0,2016-06-01,0
16087,29,2016-06-01,more
16088,0,2016-06-01,0
16089,5,2016-06-01,more
16090,0,2016-06-01,0
16091,8,2016-06-01,more
16092,11,2016-06-01,more
16093,0,2016-06-01,0
16094,0,2016-06-01,0
16095,0,2016-06-01,0
16096,0,2016-06-01,0
16097,20,2016-06-01,more
16098,3,2016-06-01,more
16099,6,2016-06-01,more
16100,0,2016-06-01,0
16101,0,2016-06-01,0
16102,0,2016-06-01,0
16103,17,2016-06-01,more
16104,0,2016-06-01,0
16105,0,2016-06-01,0
16106,0,2016-06-01,0
16107,10,2016-06-01,more
16108,0,2016-06-01,0
16109,0,2016-06-01,0
16110,0,2016-06-01,0
16111,1,2016-06-01,1
16112,2,2016-06-01,2
16113,1,2016-06-01,1
16114,5,2016-06-01,more
16115,0,2016-06-01,0
16116,0,2016-06-01,0
16117,12,2016-06-01,more
16118,0,2016-06-01,0
16119,0,2016-06-01,0
16120,0,2016-06-01,0
16121,0,2016-06-01,0
16122,11,2016-06-01,more
16123,0,2016-06-01,0
16124,12,2016-06-01,more
16125,0,2016-06-01,0
16126,4,2016-06-01,more
16127,0,2016-06-01,0
16128,0,2016-06-01,0
16129,0,2016-06-01,0
16130,1,2016-06-01,1
16131,0,2016-06-01,0
16132,1,2016-06-01,1
16133,9,2016-06-01,more
16134,0,2016-06-01,0
16135,0,2016-06-01,0
16136,0,2016-06-01,0
16137,0,2016-06-01,0
16138,0,2016-06-01,0
16139,0,2016-06-01,0
16140,0,2016-06-01,0
16141,0,2016-06-01,0
16142,0,2016-06-01,0
16143,23,2016-06-01,more
16144,7,2016-06-01,more
16145,7,2016-06-01,more
16146,0,2016-06-01,0
16147,0,2016-06-01,0
16148,0,2016-06-01,0
16149,0,2016-06-01,0
16150,15,2016-06-01,more
16151,0,2016-06-01,0
16152,0,2016-06-01,0
16153,0,2016-06-01,0
16154,0,2016-06-01,0
16155,0,2016-06-01,0
16156,3,2016-06-01,more
16157,0,2016-06-01,0
16158,0,2016-06-01,0
16159,16,2016-06-01,more
16160,3,2016-06-01,more
16161,0,2016-06-01,0
16162,19,2016-06-01,more
16163,0,2016-06-01,0
16164,2,2016-06-01,2
16165,15,2016-06-01,more
16166,12,2016-06-01,more
16167,0,2016-06-01,0
16168,0,2016-06-01,0
16169,0,2016-06-01,0
16170,0,2016-06-01,0
16171,9,2016-06-01,more
16172,0,2016-06-01,0
16173,0,2016-06-01,0
16174,0,2016-06-01,0
16175,0,2016-06-01,0
16176,0,2016-06-01,0
16177,3,2016-06-01,more
16178,0,2016-06-01,0
16179,22,2016-06-01,more
16180,0,2016-06-01,0
16181,2,2016-06-01,2
16182,0,2016-06-01,0
16183,0,2016-06-01,0
16184,0,2016-06-01,0
16185,12,2016-06-01,more
16186,0,2016-06-01,0
16187,9,2016-06-01,more
16188,3,2016-06-01,more
16189,0,2016-06-01,0
16190,0,2016-06-01,0
16191,0,2016-06-01,0
16192,0,2016-06-01,0
16193,15,2016-06-01,more
16194,9,2016-06-01,more
16195,0,2016-06-01,0
16196,0,2016-06-01,0
16197,0,2016-06-01,0
16198,0,2016-06-01,0
16199,21,2016-06-01,more
16200,2,2016-06-01,2
16201,0,2016-06-01,0
16202,0,2016-06-01,0
16203,0,2016-06-01,0
16204,0,2016-06-01,0
16205,0,2016-06-01,0
16206,0,2016-06-01,0
16207,0,2016-06-01,0
16208,0,2016-06-01,0
16209,3,2016-06-01,more
16210,3,2016-06-01,more
16211,0,2016-06-01,0
16212,0,2016-06-01,0
16213,0,2016-06-01,0
16214,0,2016-06-01,0
16215,0,2016-06-01,0
16216,3,2016-06-01,more
16217,0,2016-06-01,0
16218,0,2016-06-01,0
16219,6,2016-06-01,more
16220,17,2016-06-01,more
